BGC_ID,num_compounds,compounds,num_activity,activity,any_known_activity
BGC0002260,6,trichobrasilenol;xylarenic acid B;brasilane A;brasilane F;brasilane E;brasilane D,0,,FALSE
BGC0002261,1,lucilactaene,0,,FALSE
BGC0002262,8,trienylfuranol A;sporothriolide;dihydrosporothriolide;deoxysporothric acid;dihydroisosporothric acid;sporothric acid;isosporothric acid;sporochartine B,0,,FALSE
BGC0002264,6,hancockiamide E;hancockiamide B;hancockiamide C;hancockiamide D;hancockiamide A;hancockiamide F,0,,FALSE
BGC0002266,3,calidoustene A;calidoustene B;calidoustene C,0,,FALSE
BGC0002267,8,azasperpyranone A;azasperpyranone B;azasperpyranone C;azasperpyranone D;azasperpyranone E;azasperpyranone F;azasperpyranone G;azasperpyranone H,0,,FALSE
BGC0002268,5,"CJ-16,173;CJ-15,696;citridone B;citridone A;citridone B'",0,,FALSE
BGC0002270,1,swainsonine,0,,FALSE
BGC0002271,1,asterriquinone CT5,0,,FALSE
BGC0002272,2,asterrelenin;epi-aszonalenin A,0,,FALSE
BGC0002273,2,butyrolactone III;butyrolactone I,0,,FALSE
BGC0002274,2,aspulvinone H;aspulvinone B1,0,,FALSE
BGC0002275,2,pyrophen;campyrone B,0,,FALSE
BGC0002276,1,choline,0,,FALSE
BGC0002277,1,atromentin,0,,FALSE
BGC0002278,5,"brasiliamide I;brasiliamide A;brasiliamide B;2,2-dibenzylpiperazine;brasiliamide D",0,,FALSE
BGC0002282,1,formycin A,0,,FALSE
BGC0002283,1,sodorifen,0,,FALSE
BGC0002284,3,corynecin III;corynecin I;corynecin II,0,,FALSE
BGC0002285,1,aborycin,0,,FALSE
BGC0002286,3,ririwpeptide A;ririwpeptide B;ririwpeptide C,0,,FALSE
BGC0002287,3,mutanocyclin;leuvalin;tyrvalin,0,,FALSE
BGC0002288,4,B;ashimides A;ashimide A;ashimide B,0,,FALSE
BGC0002289,1,LP2,0,,FALSE
BGC0002290,12,biscognienyne B;eutypinic acid;compound 3;4-hydroxy-3-prenylbenzoic acid;prenylhydroquinone;compound 15;compound 8;compound 7;compound 6;compound 11;compound 12;pestalodiol E,0,,FALSE
BGC0002291,2,efomycin K;efomycin L,0,,FALSE
BGC0002293,2,ohmyungsamycin A;ohmyungsamycin B,0,,FALSE
BGC0002294,1,streptozotocin,0,,FALSE
BGC0002295,1,minimycin,0,,FALSE
BGC0002296,6,vatiamide A;vatiamide B;vatiamide C;vatiamide D;vatiamide E;vatiamide F,0,,FALSE
BGC0002297,5,MC-LR;MC-LHty;MC-HphHty;MC-LHph;MC-HphHph,0,,FALSE
BGC0002298,1,lassomycin-like peptide,0,,FALSE
BGC0002300,1,albomycin delta2,0,,FALSE
BGC0002301,1,(P)-ustilaginoidin A,0,,FALSE
BGC0002302,1,glucorhamnan,0,,FALSE
BGC0002303,1,pristinin A3,0,,FALSE
BGC0002304,1,varicidin A,1,antifungal,TRUE
BGC0002305,3,legonoxamine A;desferrioxamine B;legonoxamine B,0,,FALSE
BGC0002306,1,freyrasin,0,,FALSE
BGC0002307,1,humidimycin,1,antifungal,TRUE
BGC0002308,2,camporidine A;camporidine B,0,,FALSE
BGC0002309,1,cattleyene,0,,FALSE
BGC0002311,1,cutimycin,0,,FALSE
BGC0002312,1,ubonodin,0,,FALSE
BGC0002313,1,streptozotocin,0,,FALSE
BGC0002314,1,corbomycin,0,,FALSE
BGC0002315,1,accramycin A,0,,FALSE
BGC0002316,1,cebulantin,0,,FALSE
BGC0002317,3,herbicolin O;mcceh252;pantocin A,0,,FALSE
BGC0002318,2,canucin A;canucin B,0,,FALSE
BGC0002319,4,salinipeptin A;salinipeptin B;salinipeptin C;salinipeptin D,1,antibacterial,TRUE
BGC0002320,1,conidiogenone,1,signalling,TRUE
BGC0002321,4,pulcherriminic acid;pulcherrimin;cyclodileucine;compound 3,0,,FALSE
BGC0002322,1,citrocin,0,,FALSE
BGC0002323,1,nisin J,0,,FALSE
BGC0002324,6,myxochelin B;myxochelin N;myxochelin O;myxochelin P;myxochelin Q;myxochelin A,0,,FALSE
BGC0002325,1,mycetohabin-16,0,,FALSE
BGC0002326,3,endopyrrole B;endopyrrole C;endopyrrole A,0,,FALSE
BGC0002327,2,bolagladin A;bolagladin B,0,,FALSE
BGC0002328,1,Rc-AIP1,0,,FALSE
BGC0002329,1,trinickiabactin,0,,FALSE
BGC0002330,1,landornamide A,0,,FALSE
BGC0002331,3,labradorin 1;pimprinine;labradorin 2,0,,FALSE
BGC0002332,1,tetraketide resorcinols,0,,FALSE
BGC0002333,1,lucensomycin,0,,FALSE
BGC0002334,5,heptyltyrazolone;nonyltyrazolone;undecyltyrazolone;(Z)-6-undecenyltyrazolone;(Z)-heptylphenazolone,0,,FALSE
BGC0002336,2,gladiochelin A1;gladiochelin B2,0,,FALSE
BGC0002337,2,class IV lanthipeptide;SflA,0,,FALSE
BGC0002338,1,sorangipyranone,0,,FALSE
BGC0002339,1,2-hydroxysorangiadenosine,2,antibacterial;cytotoxic,TRUE
BGC0002340,4,pyrroloformamide A;pyrroloformamide B;pyrroloformamide D;pyrroloformamide C,0,,FALSE
BGC0002341,1,"3,5-dibromo-p-anisic acid",0,,FALSE
BGC0002342,7,myxofacycline C;myxofacycline D;myxofacycline G;myxofacycline E;myxofacycline A;myxofacycline F;myxofacycline B,0,,FALSE
BGC0002343,4,ammosester A;ammosester B;ammosester C;ammosamaic acid cogener,0,,FALSE
BGC0002344,2,A50926 A;A50926 B,0,,FALSE
BGC0002345,1,hydrogen cyanide,0,,FALSE
BGC0002346,1,kyamicin,0,,FALSE
BGC0002347,4,cyanogramide;cyanogramide B;cyanogramide C;cyanogramide D,0,,FALSE
BGC0002348,1,aspulvinone E,0,,FALSE
BGC0002349,2,epemicin B;epemicin A,0,,FALSE
BGC0002350,2,bleomycin A2;bleomycin B2,0,,FALSE
BGC0002351,1,thanafactin A,0,,FALSE
BGC0002352,3,terpenibactin A;terpenibactin B;terpenibactin C,0,,FALSE
BGC0002353,2,sch40832;Sch 40832,0,,FALSE
BGC0002354,1,huimycin,0,,FALSE
BGC0002355,1,tetrafibricin,0,,FALSE
BGC0002356,1,mediomycin A,1,antifungal,TRUE
BGC0002357,1,neomediomycin B,0,,FALSE
BGC0002358,1,cyclofaulknamycin,0,,FALSE
BGC0002359,1,dudomycin A,0,,FALSE
BGC0002360,3,depsibosamycin B;depsibosamycin C;depsibosamycin D,0,,FALSE
BGC0002361,3,baikalomycin B;baikalomycin A;baikalomycin C,0,,FALSE
BGC0002362,2,loseolamycin A1;loseolamycin A2,1,antibacterial,TRUE
BGC0002363,4,berninamycin K;berninamycin J;berninamycin A;berninamycin B,0,,FALSE
BGC0002364,1,trichostatin RK,0,,FALSE
BGC0002365,6,10-epi-HSAF;10-epi-3-deOH-HSAF;10-epi-maltophilin;10-epi-xanthobaccin C;10-epi-hydroxymaltophilin;10-epi-FI-2,0,,FALSE
BGC0002366,3,enterocin;neoenterocin A;neoenterocin B,0,,FALSE
BGC0002367,1,rotihibin A,0,,FALSE
BGC0002369,4,maduralactomycin A;maduralactomycin B;actinospirol A;actinospirol B,0,,FALSE
BGC0002370,4,zelkovamycin B;zelkovamycin C;zelkovamycin D;zelkovamycin E,0,,FALSE
BGC0002372,3,marinoterpin B;marinoterpin A;marinoterpin C,0,,FALSE
BGC0002373,2,bonnevillamide D;bonnevillamide E,0,,FALSE
BGC0002374,3,pulvomycin B;pulvomycin C;pulvomycin D,0,,FALSE
BGC0002376,2,bombyxamycin A;bombyxamycin B,0,,FALSE
BGC0002377,4,WS9326B;WS9326A;WS9326G;WS9326F,0,,FALSE
BGC0002378,2,coprisamide C;coprisamide D,0,,FALSE
BGC0002379,1,MA026,0,,FALSE
BGC0002380,1,microviridin 1777,0,,FALSE
BGC0002381,1,tambjamine BE-18591,0,,FALSE
BGC0002382,1,grimoviridin,0,,FALSE
BGC0002383,2,kinanthraquinone B;kinanthraquinone,0,,FALSE
BGC0002384,1,lysocin E,0,,FALSE
BGC0002385,5,dumulmycin;shuangdaolide A;shuangdaolide C;shuangdaolide B;shuangdaolide D,0,,FALSE
BGC0002386,3,cyclo(n-Me-L-Leu-L-Val);cyclo(n-Me-L-Leu-L-Leu);cyclo(n-Me-L-Leu-L-Ile),0,,FALSE
BGC0002387,1,yangpumicin A,0,,FALSE
BGC0002389,2,β-bisabolene;β-macrocarpene,0,,FALSE
BGC0002390,1,zealexin A1,0,,FALSE
BGC0002391,2,zealexin B2;zealexin C2,0,,FALSE
BGC0002392,1,"5,10-diketo-casbene",0,,FALSE
BGC0002393,6,"casbene;5a-hydroxy-casbene;5-keto-casbene;5-keto-7,8-epoxy-casbene;neocembrene;5-keto-neocembrene",0,,FALSE
BGC0002394,2,"taxa-4(5),11(12)-diene;taxa-4(20),11(12)-diene",0,,FALSE
BGC0002395,3,hordediene;11-hydroxy-hordetriene;hordetriene,0,,FALSE
BGC0002396,1,tanshinones,0,,FALSE
BGC0002397,1,astallatene,0,,FALSE
BGC0002398,1,ent-quiannuatene,0,,FALSE
BGC0002399,1,caprutriene,0,,FALSE
BGC0002400,1,boleracene,0,,FALSE
BGC0002401,1,euphol,0,,FALSE
BGC0002402,1,yossosides,0,,FALSE
BGC0002403,1,β-Diketones,0,,FALSE
BGC0002404,1,falcarindiol,0,,FALSE
BGC0002405,1,mid-chain acyl sugars,0,,FALSE
BGC0002406,1,hydroxycinnamoyltyramine,0,,FALSE
BGC0002407,2,angustmycin A;angustmycin C,0,,FALSE
BGC0002408,1,malleobactin X,0,,FALSE
BGC0002409,7,frankobactin A1;frankobactin A2;frankobactin A3;frankobactin B1;frankobactin B2;frankobactin B3;frankobactin C1,0,,FALSE
BGC0002410,7,frankobactin A1;frankobactin A2;frankobactin A3;frankobactin B1;frankobactin B2;frankobactin B3;frankobactin C1,0,,FALSE
BGC0002411,1,cyanochelin A,0,,FALSE
BGC0002412,1,holomycin,0,,FALSE
BGC0002413,1,frederiksenibactin,0,,FALSE
BGC0002414,4,trichrysobactin;cyclic trichrysobactin;chrysobactin;dichrysobactin,0,,FALSE
BGC0002415,3,vanchrobactin;trivanchrobactin;divanchrobactin,0,,FALSE
BGC0002416,2,variobactin A;variobactin B,0,,FALSE
BGC0002417,2,variochelin A;variochelin B,0,,FALSE
BGC0002418,1,pacifibactin,0,,FALSE
BGC0002419,2,acidobactin A;acidobactin B,0,,FALSE
BGC0002420,2,vacidobactin A;vacidobactin B,0,,FALSE
BGC0002421,1,malleobactin LB400,0,,FALSE
BGC0002422,1,histicorrugatin,0,,FALSE
BGC0002423,1,arsinothricin,0,,FALSE
BGC0002424,8,saccharochelin A;saccharochelin B;saccharochelin C;saccharochelin D;saccharochelin E;saccharochelin F;saccharochelin G;saccharochelin H,0,,FALSE
BGC0002425,1,stlassin,0,,FALSE
BGC0002426,3,deschlorosvetamycin A;svetamycin H;svetamycin A,0,,FALSE
BGC0002427,2,subglutinol A;subglutinol B,0,,FALSE
BGC0002428,2,DDP-13;DDP-14,0,,FALSE
BGC0002429,1,higginsianin B,0,,FALSE
BGC0002430,2,gausemycin A;gausemycin B,0,,FALSE
BGC0002431,1,maduramicin,0,,FALSE
BGC0002432,1,laterocidine,0,,FALSE
BGC0002433,1,azotobactin D,0,,FALSE
BGC0002434,7,clifednamide D;clifednamide E;clifednamide F;clifednamide G;clifednamide H;clifednamide I;clifednamide J,0,,FALSE
BGC0002435,2,coformycin;aristeromycin,0,,FALSE
BGC0002436,1,coformycin,0,,FALSE
BGC0002437,1,thermoactinoamide A,0,,FALSE
BGC0002438,1,sporidesmin A,0,,FALSE
BGC0002439,2,diastaphenazine;izumiphenazine C,2,antibacterial;cytotoxic,TRUE
BGC0002440,4,longicatenamide B;longicatenamide C;longicatenamide A;longicatenamide D,1,antibacterial,TRUE
BGC0002441,2,o-dialkylbenzene 1;o-dialkylbenzene 2,0,,FALSE
BGC0002442,1,toyoncin,1,antibacterial,TRUE
BGC0002443,3,mycemycin C;mycemycin A;mycemycin B,0,,FALSE
BGC0002444,1,epoxy-Janthitrems,0,,FALSE
BGC0002445,2,armillyl orsellinate;8α-hydroxy-6-protoilludene,0,,FALSE
BGC0002446,1,ionostatin,0,,FALSE
BGC0002447,1,cerecyclin,1,antibacterial,TRUE
BGC0002448,1,Q6402A,0,,FALSE
BGC0002449,1,sarasinoside,0,,FALSE
BGC0002450,1,sarasinoside,0,,FALSE
BGC0002451,1,inthomycin B,0,,FALSE
BGC0002452,1,leucomycin,0,,FALSE
BGC0002453,2,ansaseomycin A;ansaseomycin B,0,,FALSE
BGC0002454,4,venturicidin D;venturicidin E;venturicidin F;venturicidin A,0,,FALSE
BGC0002455,1,lagriene,1,antibacterial,TRUE
BGC0002456,2,alchivemycin A;alchivemycin B,2,antibacterial;antiproliferative,TRUE
BGC0002457,1,alazopeptin,0,,FALSE
BGC0002458,1,alazopeptin,0,,FALSE
BGC0002460,3,loonamycin A;loonamycin B;loonamycin C,0,,FALSE
BGC0002461,1,aureonuclemycin,0,,FALSE
BGC0002462,1,coformycin,2,cytotoxic;inhibitor,TRUE
BGC0002464,1,alcaligin,0,,FALSE
BGC0002465,3,amphibactin E;amphibactin H;amphibactin I,0,,FALSE
BGC0002466,1,peucechelin,0,,FALSE
BGC0002467,1,thermochelin,0,,FALSE
BGC0002468,1,anguibactin,0,,FALSE
BGC0002469,4,woodybactin A;woodybactin B;woodybactin C;woodybactin D,0,,FALSE
BGC0002470,8,synechobactin C9;synechobactin C11;synechobactin 13;synechobactin 14;synechobactin 16;synechobactin A;synechobactin B;synechobactin C,0,,FALSE
BGC0002471,2,baumannoferrin A;baumannoferrin B,0,,FALSE
BGC0002472,2,ulbactin F;ulbactin G,0,,FALSE
BGC0002473,3,propanochelin;butanochelin;pentanochelin,0,,FALSE
BGC0002474,1,agrobactin,0,,FALSE
BGC0002475,1,enantio-pyochelin,0,,FALSE
BGC0002476,1,enterobactin,0,,FALSE
BGC0002477,2,thioangucycline A;thioangucycline B,0,,FALSE
BGC0002478,8,rubiginone A2;rubiginone J;rubiginone K;rubiginone L;rubiginone M;rubiginone N;ochromycinone;rubiginone B2,0,,FALSE
BGC0002479,2,miharamycin B;miharamycin A,0,,FALSE
BGC0002480,4,chlorosphaerolactylate D;chlorosphaerolactylate A;chlorosphaerolactylate B;chlorosphaerolactylate C,0,,FALSE
BGC0002482,5,tjipanazole D;tjipanazole I;tjipanazole L;tjipanazole K;tjipanazole M,0,,FALSE
BGC0002483,1,usnic acid,0,,FALSE
BGC0002484,6,scytocyclamide A;scytocyclamide B;scytocyclamide B3;scytocyclamide C;scytocyclamide A2;scytocyclamide B2,0,,FALSE
BGC0002485,2,muscoride A;muscoride B,0,,FALSE
BGC0002486,1,tolypamide,0,,FALSE
BGC0002487,1,staphylopine,0,,FALSE
BGC0002488,1,bacillopaline,0,,FALSE
BGC0002489,1,pseudopaline,0,,FALSE
BGC0002490,1,yersinopine,0,,FALSE
BGC0002491,3,myxochelin B;myxochelin A;pseudochelin A,0,,FALSE
BGC0002492,2,myxochelin B;myxochelin A,0,,FALSE
BGC0002493,1,parabactin,0,,FALSE
BGC0002494,1,vibriobactin,0,,FALSE
BGC0002495,1,photobactin,0,,FALSE
BGC0002496,3,serratiochelin A;serratiochelin C;serratiochelin B,0,,FALSE
BGC0002497,1,hexacosalactone A,0,,FALSE
BGC0002498,2,desulfoclethramycin;clethramycin,0,,FALSE
BGC0002499,1,enteromycin,0,,FALSE
BGC0002500,1,NFAT-133,0,,FALSE
BGC0002501,8,penigainamide A;penigainamide B;penigainamide C;adametizine A;FA2097;outovirin A;outovirin C;pretrichodermamide C,0,,FALSE
BGC0002502,3,fumonisin B3;fumonisin B2;fumonisin B1,0,,FALSE
BGC0002503,7,chitinimide B;chitinimide F;chitinimide D;chitinimide A;chitinimide C;chitinimide E;chitinimide G,0,,FALSE
BGC0002504,3,nocardiopsistin A;nocardiopsistin B;nocardiopsistin C,0,,FALSE
BGC0002505,1,xenoacremone A,0,,FALSE
BGC0002506,2,homopiloquinone;piloquinone,0,,FALSE
BGC0002507,1,sporandol,0,,FALSE
BGC0002508,1,8-azaguanine,0,,FALSE
BGC0002509,5,montamide A;capsimycin;clifednamide A;frontalamide A;combamide A,0,,FALSE
BGC0002510,5,youssoufene A1;youssoufene B1;youssoufene B2;youssoufene B3;youssoufene B4,0,,FALSE
BGC0002512,3,anabaenopeptin 788;anabaenopeptin 816;anabaenopeptin 802,0,,FALSE
BGC0002514,1,julichrome Q6.6,0,,FALSE
BGC0002515,1,solanapyrone A,0,,FALSE
BGC0002517,2,tripartilactam;niizalactam C,1,inhibitor,TRUE
BGC0002518,2,syringafactin A;syringafactin C,0,,FALSE
BGC0002520,1,quinolidomicin A,0,,FALSE
BGC0002521,3,putisolvin III;putisolvin VI;putisolvin V,0,,FALSE
BGC0002522,2,viscosinamide A;pseudodesmin A,1,antibacterial,TRUE
BGC0002523,3,desertomycin B;desertomycin A;desertomycin G,0,,FALSE
BGC0002524,1,bacicyclicin XIN-1,0,,FALSE
BGC0002525,5,fusarubin;1233A;1233B;NG-391;lucilactaene,0,,FALSE
BGC0002526,1,K-41A,3,antibacterial;antimalarial;antiviral,TRUE
BGC0002527,1,vibrioferrin,0,,FALSE
BGC0002528,3,aminochelin;azotochelin;protochelin,0,,FALSE
BGC0002529,3,aminochelin;azotochelin;protochelin,0,,FALSE
BGC0002530,1,brucebactin,0,,FALSE
BGC0002531,1,cepaciachelin,0,,FALSE
BGC0002532,1,anachelin,0,,FALSE
BGC0002533,1,piscibactin,0,,FALSE
BGC0002535,1,"γ-poly-L-2,4-diaminobutyric acid",0,,FALSE
BGC0002536,1,alazopeptin,0,,FALSE
BGC0002537,1,emeridone F,0,,FALSE
BGC0002538,3,chaetolivacine A;chaetolivacine B;chaetolivacine C,0,,FALSE
BGC0002539,3,chaetoglobosin P;chaetoglobosin K;chaetoglobosin A,0,,FALSE
BGC0002540,1,tetramycin B,0,,FALSE
BGC0002541,1,notonesomycin A,0,,FALSE
BGC0002542,1,apratoxin A,0,,FALSE
BGC0002543,1,acrophiarin,1,antifungal,TRUE
BGC0002544,2,amychelin A;amychelin B,0,,FALSE
BGC0002545,8,sungeidine C;sungeidine B;sungeidine D;sungeidine H;sungeidine A;sungeidine E;sungeidine F;sungeidine G,0,,FALSE
BGC0002546,1,cytoglobosin X,0,,FALSE
BGC0002547,5,youssoufene A1;youssoufene B1;youssoufene B2;youssoufene B3;youssoufene B4,0,,FALSE
BGC0002548,4,bananamide F;bananamide D;bananamide G;bananamide E,0,,FALSE
BGC0002550,1,lobophorin CR4,0,,FALSE
BGC0002551,2,muscoride A;muscoride B,0,,FALSE
BGC0002552,1,ansacarbamitocin,0,,FALSE
BGC0002553,1,tunicamycin,0,,FALSE
BGC0002554,2,carquinostatin A;carquinostatin B,0,,FALSE
BGC0002555,6,emerimicin V;emerimicin VI;emerimicin VII;emerimicin VIII;emerimicin IX;emerimicin X,0,,FALSE
BGC0002556,5,cervinomycin B3;cervinomycin C1;cervinomycin C2;cervinomycin C3;cervinomycin C4,0,,FALSE
BGC0002557,1,penifulvin A,0,,FALSE
BGC0002558,3,scopranone A;scopranone B;scopranone C,0,,FALSE
BGC0002559,1,J1-001-2,0,,FALSE
BGC0002560,1,thiostreptamide S4,1,cytotoxic,TRUE
BGC0002561,3,phenazine SA;phenazine SB;phenazine SC,0,,FALSE
BGC0002563,1,gramibactin B,0,,FALSE
BGC0002564,8,megapolibactin Acyc;megapolibactin Bcyc;megapolibactin A;megapolibactin B;megapolibactin C;megapolibactin D;megapolibactin E;megapolibactin F,0,,FALSE
BGC0002565,1,plantaribactin,0,,FALSE
BGC0002566,1,"[S,S]-EDDS",0,,FALSE
BGC0002567,1,EDHA,0,,FALSE
BGC0002568,1,EDHA,0,,FALSE
BGC0002569,3,ornibactin C8;ornibactin C4;ornibactin C6,0,,FALSE
BGC0002570,1,yersiniabactin,0,,FALSE
BGC0002571,1,pyoverdine DC3000,0,,FALSE
BGC0002572,8,heinamide A1;heinamide A2;heinamide A3;heinamide B1;heinamide B2;heinamide B3;heinamide B4;heinamide B5,0,,FALSE
BGC0002573,1,phosphoramidon,0,,FALSE
BGC0002575,1,cochonodin I,0,,FALSE
BGC0002576,1,mechercharmycin,0,,FALSE
BGC0002577,1,lactococcin G,0,,FALSE
BGC0002578,6,gaburedin A;gaburedin B;gaburedin C;gaburedin D;gaburedin E;gaburedin F,0,,FALSE
BGC0002579,1,carnobacteriocin XY,0,,FALSE
BGC0002580,1,lactococcin MN,0,,FALSE
BGC0002581,6,bosamycin A;bosamycin B;bosamycin C;bosamycin D;bosamycin E;bosamycin F,0,,FALSE
BGC0002582,2,guanipiperazine A;guanipiperazine B,0,,FALSE
BGC0002583,1,tryglysin B,0,,FALSE
BGC0002584,4,azolemycin B;azolemycin A;azolemycin D;azolemycin C,0,,FALSE
BGC0002585,1,ubericin K,0,,FALSE
BGC0002586,1,ASM1,0,,FALSE
BGC0002587,1,ossamycin,0,,FALSE
BGC0002588,1,enduracididine,0,,FALSE
BGC0002591,3,aurachin C;aurachin D;aurachin SS,0,,FALSE
BGC0002592,1,geodin,0,,FALSE
BGC0002594,2,orcinol;orsellinic acid,0,,FALSE
BGC0002596,2,lecanoric acid;orsellinic acid,0,,FALSE
BGC0002597,1,nocuolactylates,0,,FALSE
BGC0002598,1,ochratoxin A,0,,FALSE
BGC0002602,1,aspergillic acid,0,,FALSE
BGC0002603,1,chevalone E,0,,FALSE
BGC0002604,1,sartorypyrone A,0,,FALSE
BGC0002605,1,ochratoxin A,0,,FALSE
BGC0002606,1,ochratoxin A,0,,FALSE
BGC0002607,1,ochratoxin A,0,,FALSE
BGC0002608,1,ochratoxin A,0,,FALSE
BGC0002609,1,ochratoxin A,0,,FALSE
BGC0002610,1,stellatic acid,0,,FALSE
BGC0002611,1,mulundocandin,0,,FALSE
BGC0002612,1,anditomin,0,,FALSE
BGC0002613,1,piscibactin,0,,FALSE
BGC0002614,4,subglutinol A;sesquicillin A;colletotrichin;metarhizin A,0,,FALSE
BGC0002615,3,4-oxomacrophorin A;macrophorin A;5'-epimacrophorin B,0,,FALSE
BGC0002616,1,mycophenolic acid,0,,FALSE
BGC0002617,9,psychrophilin D;psychrophilin H;psychrophilin F;psychrophilin C;psychrophilin G;psychrophilin E;psychrophilin A;psychrophilin B;psychrophilin I,0,,FALSE
BGC0002618,1,penitremane,0,,FALSE
BGC0002619,1,mycophenolic acid,0,,FALSE
BGC0002620,4,fulvivirgamide A2;fulvivirgamide B2;fulvivirgamide B3;fulvivirgamide B4,0,,FALSE
BGC0002621,5,angustmycin A;angustmycin B;angustmycin C;aristeromycin;arabinofuranosyladenine,0,,FALSE
BGC0002622,1,hydroxycinnamoylputrescine,0,,FALSE
BGC0002623,1,microginin,0,,FALSE
BGC0002624,3,fischerazole A;fischerazole B;fischerazole C,0,,FALSE
BGC0002625,3,desmamide A;desmamide B;desmamide C,0,,FALSE
BGC0002626,3,microviridin 1688;microviridin 1739;microviridin 1748,0,,FALSE
BGC0002627,1,kamptornamide,0,,FALSE
BGC0002629,1,limnothamide,0,,FALSE
BGC0002630,1,thatisin,0,,FALSE
BGC0002631,1,myxarylin,0,,FALSE
BGC0002632,2,varlaxin 1046A;varlaxin 1022A,0,,FALSE
BGC0002633,1,schizokinen,0,,FALSE
BGC0002634,1,vicenistatin,0,,FALSE
BGC0002635,2,daspyromycin A;daspyromycin B,0,,FALSE
BGC0002636,2,streptophenazine 1;streptophenazine 2,0,,FALSE
BGC0002637,3,rimomycin A;rimomycin B;rimomycin C,2,antibacterial;inhibitor,TRUE
BGC0002638,2,misaugamycin A;misaugamycin B,2,antibacterial;inhibitor,TRUE
BGC0002639,8,phospho-tyrolose;tyrolose;tyrolitol;tyrocitabine-626;acyl-tyrocitabine-668;acyl-tyrocitabine-696;acyl-tyrocitabine-724;acyl-tyrocitabine-752,0,,FALSE
BGC0002640,2,thalassomonasin A;thalassomonasin B,0,,FALSE
BGC0002641,14,bacillothiazol A;bacillothiazol B;bacillothiazol C;bacillothiazol D;bacillothiazol E;bacillothiazol F;bacillothiazol G;bacillothiazol H;bacillothiazol I;bacillothiazol J;bacillothiazol K;bacillothiazol L;bacillothiazol M;bacillothiazol N,0,,FALSE
BGC0002642,1,clipibycyclene,0,,FALSE
BGC0002643,1,aetokthonotoxin,0,,FALSE
BGC0002644,7,domoic acid;isodomoic acid A;isodomoic acid B;isodomoic acid C;7'-carboxy-L-NGG;prekainic acid;kainic acid,0,,FALSE
BGC0002645,1,fluopsin C,1,antibacterial,TRUE
BGC0002646,1,hancockinone A,1,antibacterial,TRUE
BGC0002647,1,massinidine,0,,FALSE
BGC0002648,1,eicosapentaenoic acid,0,,FALSE
BGC0002649,1,nocamycin V,0,,FALSE
BGC0002651,1,sordaricin B,0,,FALSE
BGC0002652,8,cytosaminomycin F;cytosaminomycin G;streptcytosine P;plicacetin;40551-F;12F-plicacetin;streptcytosine D;streptcytosine E,0,,FALSE
BGC0002653,1,macolacin,0,,FALSE
BGC0002654,1,lapcin,0,,FALSE
BGC0002656,7,oryzanaphthopyran A;oryzanaphthopyran B;oryzanaphthopyran C;oryzanthrone A;oryzanthrone B;chlororyzanthrone A;chlororyzanthrone B,0,,FALSE
BGC0002657,1,deoxyhangtaimycin,0,,FALSE
BGC0002659,1,TvgA-RiPP,0,,FALSE
BGC0002660,2,pentacitidin A;pentacitidin B,0,,FALSE
BGC0002661,3,tasikamide A;tasikamide B;tasikamide C,0,,FALSE
BGC0002662,2,petrichorin A;petrichorin B,0,,FALSE
BGC0002663,1,amyloliquecidin GF610,0,,FALSE
BGC0002665,1,3-thiaglutamate,0,,FALSE
BGC0002666,1,legonindolizidine A6,0,,FALSE
BGC0002667,1,estericin A,0,,FALSE
BGC0002668,1,cesin A,0,,FALSE
BGC0002669,1,TVA-YJ-2,0,,FALSE
BGC0002670,1,fosfonochlorin,0,,FALSE
BGC0002671,1,kendomycin B,0,,FALSE
BGC0002672,10,saccharothrixin D;saccharothrixin E;saccharothrixin F;saccharothrixin G;saccharothrixin H;saccharothrixin I;saccharothrixin J;saccharothrixin K;saccharothrixin L;saccharothrixin M,0,,FALSE
BGC0002673,2,iminimycin A;iminimycin B,0,,FALSE
BGC0002674,1,enterocin F4-9,0,,FALSE
BGC0002675,1,di-pyrrolyl-dipyrromethene prodigiosin,0,,FALSE
BGC0002676,2,skyllamycin D;skyllamycin E,0,,FALSE
BGC0002677,2,nostoclide N1;nostoclide N2,0,,FALSE
BGC0002678,1,pyochelin,0,,FALSE
BGC0002679,1,chromobactin,0,,FALSE
BGC0002680,1,viobactin,0,,FALSE
BGC0002681,1,rhizobactin,0,,FALSE
BGC0002682,1,aerobactin,0,,FALSE
BGC0002683,1,schizokinen,0,,FALSE
BGC0002685,1,enterobactin,0,,FALSE
BGC0002686,3,madurastatin D1;madurastatin D2;(-)-Madurastatin C1,0,,FALSE
BGC0002687,1,massiliachelin,0,,FALSE
BGC0002688,2,benarthin;dibenarthin,0,,FALSE
BGC0002689,1,"2,3-dihydroxybenzoylserine",0,,FALSE
BGC0002690,1,FW0622,0,,FALSE
BGC0002691,8,amphibactin B;amphibactin C;amphibactin D;amphibactin E;amphibactin H;amphibactin S;amphibactin T;amphibactin V,0,,FALSE
BGC0002692,7,speibonoxamine;desoxy-desferrioxamine D1;desferrioxamine D1;desferrioxamine B;didesoxy-desferrioxamine D1;desoxy-desferrioxamine B;didesoxy-desferrioxamine B,0,,FALSE
BGC0002693,1,pyoverdine SMX-1,0,,FALSE
BGC0002694,1,roseobactin,0,,FALSE
BGC0002695,3,bacillibactin;bacillibactin E;bacillibactin F,0,,FALSE
BGC0002696,2,heterobactin B;heterobactin S2,0,,FALSE
